CODIGO;FECHAPEDIDO;NUMERO;REFERENCIA;CANTIDADCOMPRA;UNIDADESCONSUMOCONTENIDAS;PRECIO;IMPORTELINEA;TIPOCOMPRA;ORIGEN;TGL;PRODUCTO
E64663;25/04/22;476898/22;413568;200;100;527.9985;1055.997;Concurso;0-0-2;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64751;25/04/22;477816/22;4628;2000;2000;198.000012;198.000012;Concurso;0-0-2;ALMACENABLE;APàSITO TRANSPARENTE ADHESIVO-24
E64764;25/04/22;477130/22;1383;1500;300;27.588;137.94;Concurso;0-7-3;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-22
E64765;25/04/22;477130/22;1385;3000;300;49.302;493.02;Concurso;0-7-3;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-23
E64911;25/04/22;477130/22;20701;300;300;766.128;766.128;Concurso;0-7-3;ALMACENABLE;APOSITO C/ CARBON Y PLATA-6
E64932;25/04/22;477812/22;7311;1550;10;7.7055;1194.3525;Concurso;0-10-1;ALMACENABLE;HIDROGEL-37
E64932;25/04/22;477814/22;7311;120;40;30.822;92.466;Concurso;0-0-2;ALMACENABLE;HIDROGEL-37
E64946;25/04/22;476659/22;34100;300;10;13.959;418.77;Concurso;0-7-3;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO-8
E64946;25/04/22;476899/22;34100;100;10;13.959;139.59;Concurso;0-0-2;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO-8
E64983;25/04/22;477648/22;157027.7;670;10;15.345;1028.115;Concurso;0-10-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E65056;25/04/22;476666/22;33533;750;3;0.989571;247.39275;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-9
E65486;25/04/22;476666/22;33110;900;10;4.6178;415.602;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-6
E65509;25/04/22;477648/22;161445.2;1150;10;53.68;6173.2;Concurso;0-10-1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO-3
E65894;25/04/22;477648/22;157028.4;600;10;34.98;2098.8;Concurso;0-10-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-39
E66071;25/04/22;476894/22;420680;530;10;18.59;985.27;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E69682;25/04/22;477648/22;166680.2;100;10;131.89;1318.9;Concurso;0-10-1;ALMACENABLE;APàSITO MALLADO C/ OLIGOSACµRIDOS-1
E73753;25/04/22;477584/22;MAP190;1850;10;57.199643;10581.93396;Concurso;0-10-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-4
E85758;25/04/22;476663/22;33436;60;10;27.280155;163.68093;Concurso;0-18-1;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E85758;25/04/22;476666/22;33436;1950;10;27.280155;5319.630225;Concurso;0-10-1;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E85758;25/04/22;476899/22;33436;100;10;27.280155;272.80155;Concurso;0-0-2;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99807;25/04/22;477647/22;178565.7;80;10;47.19;377.52;Concurso;0-18-1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E64543;25/04/22;474941/22;403770;15;5;12.1;36.3;Compra menor;0-15-15;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E64663;25/04/22;476894/22;413568;930;5;26.399925;4910.38605;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E65485;25/04/22;476666/22;33115;525;5;5.6529;593.5545;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-3
F42922;25/04/22;475033/22;ABT1055;5;5;2458.5;2458.5;Compra menor;0-1-165;TRANSITO;EQ. DE PRESIàN NEGATIVA ABDOMINAL-29
F43585;25/04/22;477270/22;M8275098/5;5;5;510.4;510.4;Compra menor;0-11-112;TRANSITO;EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35
F44200;25/04/22;477272/22;421551;5;1;111.1022;555.511;Compra menor;0-11-151;TRANSITO;BOMBA DE UN SOLO USO / TERAPIA PRESIàN NEGATIVA-40
E64663;25/04/23;511300/23;413568;200;100;527.9985;1055.997;Compra menor;0-7-3;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64765;25/04/23;511377/23;0037167;560;560;104.412;104.412;Compra menor;0-8--1;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-23
E65056;25/04/23;512247/23;33533;300;3;0.989571;98.9571;Compra menor;0-13-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-9
E65201;25/04/23;511308/23;3760;110;10;12.87;141.57;Compra menor;0-8--1;ALMACENABLE;APOSITO DE ALGINATO C/ PLATA-6
F50071;25/04/23;512788/23;421554;5;5;114.95;114.95;Compra menor;0-11-112;TRANSITO;APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26
F43585;25/04/23;512790/23;M8275096/10;10;10;1126.4;1126.4;Compra menor;0-11-112;TRANSITO;EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35
F44200;25/04/23;512788/23;421551;5;1;111.1022;555.511;Compra menor;0-11-112;TRANSITO;BOMBA DE UN SOLO USO / TERAPIA PRESIàN NEGATIVA-40
F44200;25/04/23;512808/23;421551;5;1;111.1022;555.511;Compra menor;0-11-151;TRANSITO;BOMBA DE UN SOLO USO / TERAPIA PRESIàN NEGATIVA-40
F46843;25/04/23;508222/23;66802004;4;1;165;660;Compra menor;0-11-151;TRANSITO;BOMBA DE UN SOLO USO / TERAPIA PRESIàN NEGATIVA C/ APOSITO-28
F46846;25/04/23;508222/23;66802003;4;1;154;616;Compra menor;0-11-151;TRANSITO;BOMBA DE UN SOLO USO / TERAPIA PRESIàN NEGATIVA C/ APOSITO-27
E64750;25/05/15;424721/15;1626W;600;200;61.6;184.8;Compra menor;0-4-1;ALMACENABLE;APàSITO TRANSPARENTE ADHESIVO-20
E64751;25/05/15;424723/15;1624W;1200;400;44;132;Compra menor;0-0-2;ALMACENABLE;APàSITO TRANSPARENTE ADHESIVO-24
E64764;25/05/15;424830/15;37147;640;640;68.288;68.288;Compra menor;0-13-1;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-22
E65056;25/05/15;424773/15;3533;1002;3;1.8513;618.3342;Compra menor;0-0-2;ALMACENABLE;APOSITO DE HIDROCOLOIDE-9
E65159;25/05/15;424850/15;281 421;3000;1000;10.461204;31.383612;Compra menor;0-13-1;ALMACENABLE;APOSITO PARA PEQUE¥AS HERIDAS REDONDO-19
E65486;25/05/15;424770/15;31100;600;10;6.677003;400.62018;Compra menor;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-6
E66071;25/05/15;424775/15;420680;170;10;20.9;355.3;Compra menor;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E64543;25/05/15;424541/15;403770;5;5;12.1;12.1;Compra menor;0-10-149;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E64663;25/05/15;424777/15;413568;400;5;29.15;2332;Compra menor;0-13-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64932;25/05/15;424773/15;39001;100;5;5.24537;104.9074;Compra menor;0-0-2;ALMACENABLE;HIDROGEL-37
E70130;25/05/15;424774/15;187662;145;5;14.85;430.65;Compra menor;0-18-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-7
E73753;25/05/16;539776/16;MAP190;170;10;63.8;1084.6;Compra menor;0-18-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-4
E64911;25/05/17;393820/17;20701;600;300;792;1584;Concurso;0-13-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-6
E64911;25/05/17;393820/17;20701;300;300;792;792;Concurso;0-13-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-6
E66071;25/05/17;393810/17;420680;20;10;20.9;41.8;Compra menor;0-13-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E70130;25/05/17;393806/17;187662;100;50;126.5;253;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-7
E64543;25/05/17;395099/17;403770;5;5;12.1;12.1;Compra menor;0-11-113;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E65485;25/05/17;393808/17;33115;300;5;6.599996;395.99976;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-3
E64544;25/05/18;481829/18;420621;160;10;42.9;686.4;Compra menor;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E65509;25/05/18;482470/18;161445.2;90;10;53.888999;485.000991;Concurso;0-18-1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO-3
E73753;25/05/18;481832/18;MAP190;100;10;61.40211;614.0211;Concurso;0-10-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-4
E99808;25/05/18;481897/18;178567.1;20;10;62.7;125.4;Compra menor;0-12-80;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E64946;25/05/20;553606/20;66800248;180;60;99;297;Concurso;0-4-1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO-8
E64983;25/05/20;553504/20;157027.7;230;10;17.259;396.957;Compra menor;0-4-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E64983;25/05/20;553508/20;157027.7;160;160;276.144;276.144;Compra menor;0-18-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E65007;25/05/20;553342/20;20415;100;50;215.325;430.65;Compra menor;0-10-1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO / SACRO-11
E78950;25/05/20;550789/20;TR101;12;12;77.88;77.88;Compra menor;0-12-146;TRANSITO;ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E64932;25/05/20;553313/20;39001;300;5;5.24537;314.7222;Compra menor;0-13-1;ALMACENABLE;HIDROGEL-37
B40558;25/05/21;515659/21;400505;6;1;9.9;59.4;Compra menor;0-11-110;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B40558;25/05/21;512388/21;400505;10;1;9.9;99;Compra menor;0-10-163;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B41691;25/05/21;513947/21;400403;110;10;102.802;1130.822;Compra menor;0-10-1;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
B41691;25/05/21;513955/21;400403;50;10;102.802;514.01;Compra menor;0-4-1;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64983;25/05/21;514477/21;157027.7;500;10;15.345;767.25;Concurso;0-13-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E65509;25/05/21;514481/21;161445.2;60;10;53.68;322.08;Concurso;0-18-1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO-3
E66071;25/05/21;514134/21;420680;1000;10;18.59;1859;Concurso;0-13-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E69682;25/05/21;514481/21;166680.2;60;10;131.89;791.34;Concurso;0-18-1;ALMACENABLE;APàSITO MALLADO C/ OLIGOSACµRIDOS-1
E70130;25/05/21;514134/21;187662;150;50;119.9;359.7;Concurso;0-13-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-7
E99807;25/05/21;514481/21;178565.7;50;10;47.19;235.95;Concurso;0-18-1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808;25/05/21;514583/21;178567.1;30;10;62.595;187.785;Concurso;0-5-14;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
F43580;25/05/21;515685/21;M8275051/5;5;5;412.5;412.5;Compra menor;0-11-112;TRANSITO;EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43585;25/05/21;515685/21;M8275096/10;10;10;1126.4;1126.4;Compra menor;0-11-112;TRANSITO;EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35
B40558;25/05/22;632804/22;400505;4;1;11.22;44.88;Compra menor;0-9-74;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
E65485;25/05/22;631589/22;33115;10;5;5.6529;11.3058;Concurso;0-4-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-3
F50071;25/05/22;632801/22;421554;5;5;114.95;114.95;Compra menor;0-9-74;TRANSITO;APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26
B40558;25/05/23;647600/23;400505;10;1;9.88899;98.8899;Concurso;0-18-71;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
E78950;25/05/23;648031/23;423289;12;12;77.88;77.88;Compra menor;0-12-143;TRANSITO;ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E64543;25/05/23;647638/23;403770;50;5;12.1;121;Compra menor;0-18-173;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
F43580;25/05/23;647480/23;M8275051/5;5;5;412.5;412.5;Compra menor;0-10-155;TRANSITO;EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
B41691;25/06/15;589757/15;400403;20;10;102.803729;205.607458;Compra menor;0-18-1;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64911;25/06/15;589866/15;20701;300;300;792;792;Concurso;0-6-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-6
E65159;25/06/15;589951/15;281 421;6000;1000;10.461204;62.767224;Compra menor;0-6-1;ALMACENABLE;APOSITO PARA PEQUE¥AS HERIDAS REDONDO-19
E70130;25/06/15;589841/15;187662;85;5;14.85;252.45;Compra menor;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-7
B40558;25/06/18;569706/18;400505;5;1;9.9;49.5;Compra menor;0-18-172;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B40558;25/06/18;569711/18;400505;2;1;9.9;19.8;Compra menor;0-18-81;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B41691;25/06/18;569836/18;400403;80;10;102.802;822.416;Compra menor;0-10-1;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64946;25/06/18;570233/18;66800248;200;10;16.5;330;Concurso;0-10-1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO-8
E65159;25/06/18;570116/18;281 421;5000;1000;10.461204;52.30602;Compra menor;0-18-1;ALMACENABLE;APOSITO PARA PEQUE¥AS HERIDAS REDONDO-19
E65509;25/06/18;570159/18;161445.2;80;10;53.888999;431.111992;Concurso;0-0-2;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO-3
E66071;25/06/18;569925/18;420680;200;10;20.9;418;Compra menor;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E70130;25/06/18;569910/18;187662;50;50;126.5;126.5;Concurso;0-0-2;ALMACENABLE;APOSITO DE HIDROCOLOIDE-7
E64761;25/06/18;567680/18;265868.4;50;5;13.497;134.97;Compra menor;0-0-51;TRANSITO;APOSITO DE HIDROCOLOIDE C/ PLATA-2
E64911;25/06/19;567395/19;20701;600;300;792;1584;Compra menor;0-18-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-6
E64946;25/06/19;567851/19;66800248;110;10;16.5;181.5;Concurso;0-18-1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO-8
E65056;25/06/19;567236/19;33533;210;3;1.28271;89.7897;Compra menor;0-18-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-9
E78950;25/06/19;568116/19;TR101;12;12;77.88;77.88;Compra menor;0-12-154;TRANSITO;ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E64543;25/06/19;568117/19;403770;10;5;12.1;24.2;Compra menor;0-11-112;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E64544;25/06/20;659018/20;420621;210;10;42.9;900.9;Compra menor;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64764;25/06/20;659032/20;37147;3840;640;60.69888;364.19328;Concurso;0-18-1;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-22
E64983;25/06/20;659046/20;157027.7;180;10;17.259;310.662;Compra menor;0-18-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E65509;25/06/20;659048/20;161445.2;100;10;53.888999;538.88999;Compra menor;0-10-1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO-3
E66071;25/06/20;659016/20;420680;1000;10;20.9;2090;Compra menor;0-13-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E66071;25/06/20;659018/20;420680;160;10;20.9;334.4;Compra menor;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E67462;25/06/20;656874/20;152026.5;10;10;65.56;65.56;Compra menor;0-11-153;;APOSITO DE HIDROCOLOIDE C/ PLATA-5
E78950;25/06/20;655348/20;TR101;12;12;77.88;77.88;Compra menor;0-18-109;TRANSITO;ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E99807;25/06/20;659048/20;178565.7;140;10;47.3;662.2;Compra menor;0-10-1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E64543;25/06/20;656872/20;403770;40;5;12.1;96.8;Compra menor;0-11-153;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
B41691;25/06/21;646338/21;400403;100;10;107.25;1072.5;Compra menor;0-0-2;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64751;25/06/21;639081/21;1624W;4000;400;44;440;Compra menor;0-18-1;ALMACENABLE;APàSITO TRANSPARENTE ADHESIVO-24
E64932;25/06/21;644971/21;7311;120;40;30.822;92.466;Concurso;0-4-1;ALMACENABLE;HIDROGEL-37
E64983;25/06/21;646001/21;157027.7;500;10;15.345;767.25;Concurso;0-13-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E64983;25/06/21;644885/21;157027.7;170;10;15.345;260.865;Concurso;0-4-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E66071;25/06/21;645999/21;420680;1000;10;18.59;1859;Concurso;0-13-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
F42922;25/06/21;634389/21;409721;3;3;1211.408;1211.408;Compra menor;0-18-105;TRANSITO;EQ. DE PRESIàN NEGATIVA ABDOMINAL-29
F43325;25/06/21;634389/21;409761;30;10;543.84;1631.52;Compra menor;0-18-105;TRANSITO;APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34
E64543;25/06/21;640475/21;403770;30;5;12.1;72.6;Compra menor;0-3-186;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
F42922;25/06/21;646379/21;ABT1055;5;5;2458.5;2458.5;Compra menor;0-12-166;TRANSITO;EQ. DE PRESIàN NEGATIVA ABDOMINAL-29
F43580;25/06/21;634389/21;409729;35;5;324.148;2269.036;Compra menor;0-18-105;TRANSITO;EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43581;25/06/21;634389/21;409726;55;5;342.166;3763.826;Compra menor;0-18-105;TRANSITO;EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
F44200;25/06/21;646237/21;421551;5;1;111.1022;555.511;Compra menor;0-11-151;TRANSITO;BOMBA DE UN SOLO USO / TERAPIA PRESIàN NEGATIVA-40
B41691;25/07/16;715354/16;400403;30;10;102.803729;308.411187;Compra menor;0-6-1;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64983;25/07/16;715447/16;157027.7;380;10;17.27;656.26;Compra menor;0-6-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E64543;25/07/16;715212/16;403770;10;5;12.1;24.2;Compra menor;0-10-149;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E64663;25/07/16;715402/16;413568;170;5;29.15;991.1;Compra menor;0-6-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E65485;25/07/16;715397/16;31150;60;5;8.250039;99.000468;Compra menor;0-6-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-3
E64663;25/07/17;556583/17;413568;200;100;539.0055;1078.011;Concurso;0-18-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64750;25/07/17;556463/17;1626W;1000;200;61.6;308;Compra menor;0-10-1;ALMACENABLE;APàSITO TRANSPARENTE ADHESIVO-20
E64911;25/07/17;556624/17;20701;300;300;792;792;Concurso;0-10-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-6
E64911;25/07/17;556623/17;20701;300;300;792;792;Concurso;0-18-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-6
E64946;25/07/17;556883/17;66800248;90;10;16.5;148.5;Concurso;0-18-1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO-8
E65056;25/07/17;556592/17;33533;1008;3;1.8513;622.0368;Compra menor;0-0-2;ALMACENABLE;APOSITO DE HIDROCOLOIDE-9
E64663;25/07/17;556589/17;413568;205;5;26.950275;1104.961275;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E65485;25/07/17;556587/17;33115;300;5;6.599996;395.99976;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-3
B41691;25/07/18;764151/18;400403;20;10;102.802;205.604;Compra menor;0-4-1;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64750;25/07/18;764111/18;1626W;800;200;61.6;246.4;Compra menor;0-10-1;ALMACENABLE;APàSITO TRANSPARENTE ADHESIVO-20
E64751;25/07/18;764113/18;1624W;1600;400;44;176;Compra menor;0-18-1;ALMACENABLE;APàSITO TRANSPARENTE ADHESIVO-24
E64765;25/07/18;764410/18;37167;960;480;83.96784;167.93568;Concurso;0-18-1;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-23
E65509;25/07/18;764588/18;161445.2;80;10;53.888999;431.111992;Concurso;0-0-2;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO-3
E66071;25/07/18;764350/18;420680;130;10;20.9;271.7;Compra menor;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E69682;25/07/18;764592/18;166680.2;60;10;132;792;Compra menor;0-10-1;ALMACENABLE;APàSITO MALLADO C/ OLIGOSACµRIDOS-1
E99807;25/07/18;764591/18;178565.7;60;10;47.3;283.8;Compra menor;0-0-2;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E64543;25/07/18;765278/18;403770;20;5;12.1;48.4;Compra menor;0-12-80;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E64543;25/07/18;765291/18;403770;10;5;12.1;24.2;Compra menor;0-12-124;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E64544;25/07/19;685886/19;420621;160;10;42.9;686.4;Compra menor;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E65159;25/07/19;686119/19;281 421;2000;1000;10.461204;20.922408;Compra menor;0-4-1;ALMACENABLE;APOSITO PARA PEQUE¥AS HERIDAS REDONDO-19
E64983;25/07/22;884604/22;157027.7;160;160;245.52;245.52;Concurso;0-4-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E73753;25/07/22;884723/22;MAP190;160;10;57.199643;915.194288;Concurso;0-18-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-4
E85758;25/07/22;884622/22;33436;330;10;27.280155;900.245115;Concurso;0-10-1;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99807;25/07/22;884601/22;178565.7;100;10;47.19;471.9;Concurso;0-10-1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808;25/07/22;884048/22;178567.1;60;10;62.595;375.57;Concurso;0-14-48;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E64543;25/07/22;884015/22;403770;10;5;12.1;24.2;Compra menor;0-14-48;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E64932;25/07/23;900224/23;7311;540;10;7.7055;416.097;Compra menor;0-8--1;ALMACENABLE;HIDROGEL-37
E64983;25/07/23;900203/23;157027.7;170;10;15.345;260.865;Compra menor;0-8--1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E65056;25/07/23;899948/23;33533;468;3;0.989571;154.373076;Compra menor;0-8--1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-9
E65486;25/07/23;899948/23;33110;320;10;4.6178;147.7696;Compra menor;0-8--1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-6
E65894;25/07/23;900203/23;157028.4;430;10;34.98;1504.14;Compra menor;0-8--1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-39
E66071;25/07/23;899951/23;420680;550;10;18.59;1022.45;Compra menor;0-8--1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E85758;25/07/23;899948/23;33436;340;10;27.280155;927.52527;Compra menor;0-8--1;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99807;25/07/23;900203/23;178565.7;110;10;47.19;519.09;Compra menor;0-8--1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
F43325;25/07/23;898955/23;409761;10;10;795.5275;795.5275;Compra menor;0-18-105;TRANSITO;APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34
F43325;25/07/23;901126/23;409761;10;10;795.5275;795.5275;Compra menor;0-6-132;TRANSITO;APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34
F43580;25/07/23;898955/23;409729;20;5;474.1627;1896.6508;Compra menor;0-18-105;TRANSITO;EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43581;25/07/23;899413/23;409726;5;5;500.5194;500.5194;Compra menor;0-18-104;TRANSITO;EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
F43581;25/07/23;898955/23;409726;5;5;500.5194;500.5194;Compra menor;0-18-105;TRANSITO;EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
