CODIGO,FECHAPEDIDO,NUMERO,REFERENCIA,CANTIDADCOMPRA,UNIDADESCONSUMOCONTENIDAS,PRECIO,IMPORTELINEA,TIPOCOMPRA,ORIGEN,TGL,PRODUCTO
F44200,2023-04-25,512788/23,421551,5,1,111.1022,555.511,Compra menor,0-11-112,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40
F44200,2023-04-25,512808/23,421551,5,1,111.1022,555.511,Compra menor,0-11-151,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40
F46843,2023-04-25,508222/23,66802004,4,1,165.0,660.0,Compra menor,0-11-151,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28
F46846,2023-04-25,508222/23,66802003,4,1,154.0,616.0,Compra menor,0-11-151,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27
B40558,2023-05-25,647600/23,400505,10,1,9.88899,98.8899,Concurso,0-18-71,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
E78950,2023-05-25,648031/23,423289,12,12,77.88,77.88,Compra menor,0-12-143,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E64543,2023-05-25,647638/23,403770,50,5,12.1,121.0,Compra menor,0-18-173,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
F43580,2023-05-25,647480/23,M8275051/5,5,5,412.5,412.5,Compra menor,0-10-155,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
E64932,2023-07-25,900224/23,7311,540,10,7.7055,416.097,Compra menor,0-8--1,ALMACENABLE,HIDROGEL-37
E64983,2023-07-25,900203/23,157027.7,170,10,15.345,260.865,Compra menor,0-8--1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E65056,2023-07-25,899948/23,33533,468,3,0.989571,154.373076,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E65486,2023-07-25,899948/23,33110,320,10,4.6178,147.7696,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6
E65894,2023-07-25,900203/23,157028.4,430,10,34.98,1504.14,Compra menor,0-8--1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39
E66071,2023-07-25,899951/23,420680,550,10,18.59,1022.45,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E85758,2023-07-25,899948/23,33436,340,10,27.280155,927.52527,Compra menor,0-8--1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99807,2023-07-25,900203/23,178565.7,110,10,47.19,519.09,Compra menor,0-8--1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
F43325,2023-07-25,898955/23,409761,10,10,795.5275,795.5275,Compra menor,0-18-105,TRANSITO,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34
F43325,2023-07-25,901126/23,409761,10,10,795.5275,795.5275,Compra menor,0-6-132,TRANSITO,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34
F43580,2023-07-25,898955/23,409729,20,5,474.1627,1896.6508,Compra menor,0-18-105,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43581,2023-07-25,899413/23,409726,5,5,500.5194,500.5194,Compra menor,0-18-104,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
F43581,2023-07-25,898955/23,409726,5,5,500.5194,500.5194,Compra menor,0-18-105,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
E65486,2023-08-25,1017559/23,33110,300,10,4.6178,138.534,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6
E66071,2023-08-25,1017582/23,420680,1690,10,18.59,3141.71,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E99808,2023-08-25,1018687/23,178567.1,30,10,62.59,187.77,Compra menor,0-14-31,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-08-25,1018693/23,178567.1,70,10,62.59,438.13,Compra menor,0-14-28,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E64543,2023-08-25,1018684/23,403770,20,5,12.1,48.4,Compra menor,0-14-31,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64488,2023-09-25,1180153/23,284300,420,30,198.002475,2772.03465,Compra menor,0-8--1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3
E64751,2023-09-25,1182293/23,4628,1200,100,9.900001,118.800012,Concurso,0-0-2,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
E64764,2023-09-25,1180078/23,37147,1920,640,78.0032,234.0096,Compra menor,0-8--1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22
E64911,2023-09-25,1179812/23,20701,1500,300,766.128,3830.64,Concurso,0-8--1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6
E65056,2023-09-25,1182299/23,33533,1260,3,0.989571,415.61982,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E66071,2023-09-25,1179753/23,420680,1740,10,18.59,3234.66,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E85758,2023-09-25,1179754/23,33436,690,10,27.280155,1882.330695,Compra menor,0-8--1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99808,2023-09-25,1182467/23,178567.1,110,10,62.59,688.49,Compra menor,0-14-50,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-09-25,1182473/23,178567.1,60,10,62.59,375.54,Compra menor,0-14-48,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-09-25,1182515/23,178567.1,60,10,62.59,375.54,Compra menor,0-15-15,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-09-25,1182204/23,178567.1,10,10,62.59,62.59,Compra menor,0-6-76,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E64543,2023-09-25,1182472/23,403770,60,5,12.1,145.2,Compra menor,0-14-50,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2023-09-25,1182475/23,403770,10,5,12.1,24.2,Compra menor,0-14-48,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2023-09-25,1181960/23,403770,10,5,12.1,24.2,Compra menor,0-4-111,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64663,2023-09-25,1179753/23,413568,1155,5,26.399925,6098.382675,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
F43580,2023-09-25,1179769/23,409729,15,5,474.1627,1422.4881,Compra menor,0-11-113,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
E78950,2023-10-25,1313041/23,423289,12,12,77.88,77.88,Compra menor,0-12-135,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E78950,2023-10-25,1313049/23,423289,12,12,77.88,77.88,Compra menor,0-12-190,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E85758,2023-10-25,1313295/23,33436,340,10,27.280155,927.52527,Compra menor,0-8--1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99808,2023-10-25,1313313/23,178567.1,30,10,62.59,187.77,Compra menor,0-6-75,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
F42922,2023-10-25,1313580/23,409721,3,3,1772.044,1772.044,Compra menor,0-18-174,TRANSITO,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29
E65485,2023-10-25,1311790/23,33115,215,5,5.6529,243.0747,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3
E66071,2023-01-26,99999/23,420680,530,10,18.59,985.27,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E85758,2023-01-26,99897/23,33436,60,10,27.280155,163.68093,Concurso,0-18-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E85758,2023-01-26,99901/23,33436,440,10,27.280155,1200.32682,Concurso,0-10-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99807,2023-01-26,100365/23,178565.7,300,10,47.19,1415.7,Compra menor,0-13-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808,2023-01-26,100985/23,178567.1,30,10,62.59,187.77,Compra menor,0-12-131,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-01-26,99396/23,178567.1,30,10,62.59,187.77,Compra menor,0-14-47,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E64940,2023-04-26,517626/23,291010,70,70,227.15154,227.15154,Concurso,0-0-2,ALMACENABLE,APOSITO MALLADO C/ SILICONA-0
E64940,2023-04-26,517220/23,291010,700,70,227.15154,2271.5154,Concurso,0-7-3,ALMACENABLE,APOSITO MALLADO C/ SILICONA-0
E64983,2023-04-26,517164/23,157027.7,210,10,15.345,322.245,Compra menor,0-8--1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E85758,2023-04-26,517128/23,33436,320,10,27.280155,872.96496,Compra menor,0-8--1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E85769,2023-04-26,517128/23,33435,30,10,20.899808,62.699424,Compra menor,0-8--1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13
F43580,2023-04-26,517435/23,M8275051/5,5,5,412.5,412.5,Compra menor,0-10-155,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F44200,2023-04-26,517538/23,421551,5,1,111.1022,555.511,Compra menor,0-11-67,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40
E64983,2023-05-26,650011/23,157027.7,170,10,15.345,260.865,Compra menor,0-8--1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E73753,2023-05-26,649990/23,MAP190,320,10,57.199643,1830.388576,Concurso,0-8--1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4
E78950,2023-05-26,654022/23,423289,24,12,77.88,155.76,Compra menor,0-12-101,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E78950,2023-05-26,654031/23,423289,12,12,77.88,77.88,Compra menor,0-12-135,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E99807,2023-05-26,650011/23,178565.7,100,10,47.19,471.9,Compra menor,0-8--1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808,2023-05-26,650722/23,178567.1,10,10,62.59,62.59,Compra menor,0-15-41,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E64543,2023-05-26,650692/23,403770,15,5,12.1,36.3,Compra menor,0-14-23,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
F43581,2023-05-26,654549/23,M8275052/10,10,10,880.0,880.0,Compra menor,0-7-83,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
F43581,2023-05-26,654521/23,M8275052/10,10,10,880.0,880.0,Compra menor,0-7-11,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
F43581,2023-05-26,654673/23,M8275052/10,20,10,880.0,1760.0,Compra menor,0-7-83,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
F43581,2023-05-26,654147/23,M8275052/10,10,10,880.0,880.0,Compra menor,0-7-5,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
F43581,2023-05-26,653516/23,M8275052/10,20,10,880.0,1760.0,Compra menor,0-7-84,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
E64764,2023-06-26,787317/23,37147,2560,640,78.0032,312.0128,Compra menor,0-8--1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22
E64765,2023-06-26,787317/23,0037167,1120,560,104.412,208.824,Compra menor,0-8--1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23
E64932,2023-06-26,785322/23,7311,400,40,30.822,308.22,Compra menor,0-7-3,ALMACENABLE,HIDROGEL-37
E64940,2023-06-26,785272/23,291010,700,70,227.15154,2271.5154,Concurso,0-7-3,ALMACENABLE,APOSITO MALLADO C/ SILICONA-0
E65056,2023-06-26,787336/23,33533,213,3,0.989571,70.259541,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E65201,2023-06-26,784451/23,3760,100,10,12.87,128.7,Compra menor,0-8--1,ALMACENABLE,APOSITO DE ALGINATO C/ PLATA-6
E65894,2023-06-26,785153/23,157028.4,1000,10,34.98,3498.0,Compra menor,0-7-3,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39
E99807,2023-06-26,785141/23,178565.7,110,10,47.19,519.09,Compra menor,0-8--1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808,2023-06-26,784674/23,178567.1,60,10,62.59,375.54,Compra menor,0-14-48,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-06-26,787359/23,178567.1,50,10,62.59,312.95,Compra menor,0-14-30,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E64543,2023-06-26,784680/23,403770,25,5,12.1,60.5,Compra menor,0-14-34,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2023-06-26,787361/23,403770,95,5,12.1,229.9,Compra menor,0-14-30,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2023-06-26,787363/23,403770,10,5,12.1,24.2,Compra menor,0-14-48,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
F43580,2023-06-26,785723/23,M8275051/5,5,5,412.5,412.5,Compra menor,0-10-155,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43581,2023-06-26,785723/23,M8275052/5,5,5,440.0,440.0,Compra menor,0-10-155,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
F44200,2023-06-26,787545/23,421551,5,1,145.2,726.0,Compra menor,0-7-92,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40
E64488,2023-07-26,904525/23,284300,120,30,198.002475,792.0099,Concurso,0-13-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3
E64488,2023-07-26,904455/23,284300,360,30,198.002475,2376.0297,Concurso,0-8--1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3
E64750,2023-07-26,904454/23,4630,850,50,13.749996,233.749932,Concurso,0-8--1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20
E64911,2023-07-26,904369/23,20701,300,300,766.128,766.128,Concurso,0-8--1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6
E78950,2023-07-26,905430/23,423289,12,12,77.88,77.88,Compra menor,0-12-190,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E78950,2023-07-26,905230/23,423289,12,12,77.88,77.88,Compra menor,0-12-146,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E64663,2023-07-26,904378/23,413568,340,5,26.399925,1795.1949,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
F43580,2023-07-26,905361/23,M8275051/5,5,5,412.5,412.5,Compra menor,0-9-74,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F44200,2023-07-26,905364/23,421551,5,1,145.2,726.0,Compra menor,0-9-74,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40
E69682,2023-09-26,1186283/23,166680.2,100,10,131.89,1318.9,Compra menor,0-8--1,ALMACENABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1
E78950,2023-09-26,1184033/23,423289,12,12,77.88,77.88,Compra menor,0-6-148,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E78950,2023-09-26,1191824/23,423289,12,12,77.88,77.88,Compra menor,0-12-135,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E99808,2023-09-26,1188181/23,178567.1,20,10,62.59,125.18,Compra menor,0-10-149,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
F42922,2023-09-26,1186606/23,409721,9,3,1772.044,5316.132,Compra menor,0-18-108,TRANSITO,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29
E64543,2023-09-26,1184041/23,403770,20,5,12.1,48.4,Compra menor,0-14-43,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E65485,2023-09-26,1186143/23,33115,225,5,5.6529,254.3805,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3
F43580,2023-09-26,1186681/23,409729,5,5,474.1627,474.1627,Compra menor,0-18-104,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43580,2023-09-26,1184044/23,M8275051/5,5,5,412.5,412.5,Compra menor,0-10-155,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43581,2023-09-26,1186681/23,409726,5,5,500.5194,500.5194,Compra menor,0-18-104,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
B41691,2023-10-26,1318154/23,400403,210,10,107.03,2247.63,Concurso,0-8--1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E78950,2023-10-26,1317952/23,423289,12,12,77.88,77.88,Compra menor,0-4-111,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E85769,2023-10-26,1318129/23,33435,110,10,20.899808,229.897888,Compra menor,0-8--1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13
F42922,2023-10-26,1317144/23,409721,3,3,1772.044,1772.044,Compra menor,0-18-108,TRANSITO,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29
F43581,2023-10-26,1317144/23,409726,5,5,500.5194,500.5194,Compra menor,0-18-108,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
B40558,2023-01-27,104156/23,400505,10,1,13.189,131.89,Compra menor,0-18-71,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B41691,2023-01-27,104332/23,400403,160,10,134.431,2150.896,Compra menor,0-18-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64983,2023-01-27,105641/23,157027.7,230,10,15.345,352.935,Compra menor,0-10-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E64983,2023-01-27,104706/23,157027.7,340,10,15.345,521.73,Compra menor,0-18-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E64983,2023-01-27,106587/23,157027.7,320,160,245.52,491.04,Compra menor,0-4-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E65056,2023-01-27,104421/23,33533,300,3,0.989571,98.9571,Concurso,0-13-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E65056,2023-01-27,104423/23,33533,213,3,0.989571,70.259541,Concurso,0-18-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E78950,2023-01-27,106749/23,423289,12,12,77.88,77.88,Compra menor,0-12-142,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E85758,2023-01-27,104423/23,33436,40,10,27.280155,109.12062,Concurso,0-18-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E85758,2023-01-27,106948/23,33436,380,10,27.280155,1036.64589,Concurso,0-10-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99807,2023-01-27,104706/23,178565.7,80,10,47.19,377.52,Compra menor,0-18-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808,2023-01-27,104315/23,178567.1,100,10,62.59,625.9,Compra menor,0-14-34,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-01-27,104113/23,178567.1,50,10,62.59,312.95,Compra menor,0-14-43,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E64543,2023-01-27,104314/23,403770,25,5,12.1,60.5,Compra menor,0-14-34,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
F43581,2023-01-27,102407/23,M8275052/5,10,5,440.0,880.0,Compra menor,0-1-185,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
E64940,2023-02-27,245482/23,291010,70,70,227.15154,227.15154,Concurso,0-0-2,ALMACENABLE,APOSITO MALLADO C/ SILICONA-0
E65056,2023-02-27,245504/23,33533,219,3,0.989571,72.238683,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E66071,2023-02-27,243018/23,420680,530,10,18.59,985.27,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E70130,2023-02-27,245181/23,187662,100,50,119.9,239.8,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7
E73753,2023-02-27,243242/23,MAP190,340,10,57.199643,1944.787862,Concurso,0-10-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4
E85758,2023-02-27,245554/23,33436,350,10,27.280155,954.805425,Concurso,0-10-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99807,2023-02-27,245520/23,178565.7,110,10,47.19,519.09,Compra menor,0-10-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808,2023-02-27,243371/23,178567.1,70,10,62.59,438.13,Compra menor,0-14-28,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-02-27,244700/23,178567.1,20,10,62.59,125.18,Compra menor,0-12-123,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-02-27,245121/23,178567.1,30,10,62.59,187.77,Compra menor,0-14-33,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-02-27,245298/23,178567.1,30,10,62.59,187.77,Compra menor,0-14-31,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-02-27,243894/23,178567.1,30,10,62.59,187.77,Compra menor,0-14-50,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-02-27,245143/23,178567.1,20,10,62.59,125.18,Compra menor,0-15-29,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E64543,2023-02-27,243367/23,403770,20,5,12.1,48.4,Compra menor,0-14-42,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2023-02-27,243368/23,403770,15,5,12.1,36.3,Compra menor,0-14-28,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2023-02-27,243898/23,403770,15,5,12.1,36.3,Compra menor,0-14-50,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64663,2023-02-27,243018/23,413568,375,5,26.399925,1979.994375,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
F43580,2023-02-27,244677/23,M8275051/5,10,5,412.5,825.0,Compra menor,0-12-123,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43581,2023-02-27,244677/23,M8275052/10,10,10,880.0,880.0,Compra menor,0-12-123,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
E64543,2023-03-27,390052/23,403770,100,100,242.0,242.0,Compra menor,0-14-25,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64663,2023-03-27,388030/23,413568,500,100,527.9985,2639.9925,Compra menor,0-13-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64946,2023-03-27,387927/23,34100,500,10,13.959,697.95,Compra menor,0-7-3,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E85758,2023-03-27,387935/23,33436,40,10,27.280155,109.12062,Compra menor,0-18-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99807,2023-03-27,388367/23,178565.7,300,10,47.19,1415.7,Compra menor,0-13-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808,2023-03-27,385092/23,178567.1,30,10,62.59,187.77,Compra menor,0-14-42,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-03-27,385110/23,178567.1,30,10,62.59,187.77,Compra menor,0-14-30,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-03-27,390043/23,178567.1,60,10,62.59,375.54,Compra menor,0-14-48,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-03-27,390045/23,178567.1,50,10,62.59,312.95,Compra menor,0-14-38,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E64543,2023-03-27,384312/23,403770,20,5,12.1,48.4,Compra menor,0-4-111,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2023-03-27,385098/23,403770,10,5,12.1,24.2,Compra menor,0-14-42,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2023-03-27,385103/23,403770,95,5,12.1,229.9,Compra menor,0-14-30,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2023-03-27,390041/23,403770,10,5,12.1,24.2,Compra menor,0-14-48,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
F42922,2023-03-27,386019/23,ABT1055,10,5,2458.5,4917.0,Compra menor,0-11-153,TRANSITO,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29
F43581,2023-03-27,386030/23,M8275052/5,5,5,440.0,440.0,Compra menor,0-11-168,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
E64544,2023-04-27,522014/23,420621,120,10,42.349958,508.199496,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64764,2023-04-27,522340/23,37147,1280,640,78.0032,156.0064,Compra menor,0-4-1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22
E64932,2023-04-27,522918/23,7311,300,10,7.7055,231.165,Compra menor,0-13-1,ALMACENABLE,HIDROGEL-37
