CODIGO,FECHAPEDIDO,NUMERO,REFERENCIA,CANTIDADCOMPRA,UNIDADESCONSUMOCONTENIDAS,PRECIO,IMPORTELINEA,TIPOCOMPRA,ORIGEN,TGL,PRODUCTO
E65056,2016-09-27,845372/16,3533,33,3,1.8513,20.3643,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E64932,2016-09-27,845366/16,39001,100,5,5.24537,104.9074,Compra menor,0-0-2,ALMACENABLE,HIDROGEL-37
B41691,2017-09-27,688851/17,400403,40,10,102.802,411.208,Compra menor,0-10-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64543,2017-09-27,689225/17,403770,10,5,12.1,24.2,Compra menor,0-11-189,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64488,2018-09-27,962804/18,284300,100,50,354.754125,709.50825,Concurso,0-0-2,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3
E64544,2018-09-27,962501/18,420621,100,10,42.9,429.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64983,2018-09-27,962703/18,157027.7,100,10,17.259,172.59,Concurso,0-0-2,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E65509,2018-09-27,962703/18,161445.2,80,10,53.888999,431.111992,Concurso,0-0-2,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3
E70130,2018-09-27,962502/18,187662,50,50,126.5,126.5,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7
E73753,2018-09-27,962661/18,MAP190,160,10,61.40211,982.43376,Concurso,0-18-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4
E85769,2018-09-27,962503/18,33435,60,10,21.23,127.38,Compra menor,0-0-2,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13
E64543,2018-09-27,962289/18,403770,50,5,12.1,121.0,Compra menor,0-18-173,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64544,2019-09-27,863154/19,420621,100,10,42.9,429.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64983,2019-09-27,863472/19,157027.7,160,160,276.144,276.144,Compra menor,0-18-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E65056,2019-09-27,863118/19,33533,1008,3,1.28271,430.99056,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
F46843,2019-09-27,862465/19,66802004,5,1,165.0,825.0,Compra menor,0-11-168,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28
B41691,2021-09-27,945249/21,400403,60,10,107.25,643.5,Compra menor,0-4-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
C56207,2021-09-27,947984/21,1492.00,350,350,84.7,84.7,Compra menor,0-4-1,ALMACENABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31
E64764,2021-09-27,946130/21,1383,600,300,27.588,55.176,Concurso,0-10-1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22
E64764,2021-09-27,946131/21,1383,1800,300,27.588,165.528,Concurso,0-4-1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22
E64911,2021-09-27,946132/21,20701,300,300,766.128,766.128,Concurso,0-18-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6
E64932,2021-09-27,945979/21,7311,250,10,7.7055,192.6375,Concurso,0-10-1,ALMACENABLE,HIDROGEL-37
E66071,2021-09-27,947691/21,420680,180,180,334.62,334.62,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E70130,2021-09-27,947691/21,187662,100,50,119.9,239.8,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7
E78950,2021-09-27,944644/21,TR101,12,12,77.88,77.88,Compra menor,0-12-154,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E85758,2021-09-27,946073/21,33436,50,10,27.280155,136.400775,Concurso,0-18-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E65485,2021-09-27,946076/21,33115,300,5,5.6529,339.174,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3
B41691,2022-09-27,1194168/22,400403,100,10,134.431,1344.31,Compra menor,0-0-2,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64663,2022-09-27,1195887/22,413568,200,100,527.9985,1055.997,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64750,2022-09-27,1196600/22,4630,50,50,13.749996,13.749996,Concurso,0-7-3,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20
E65159,2022-09-27,1196393/22,281 421,5000,1000,11.19217,55.96085,Compra menor,0-7-3,ALMACENABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19
E67835,2022-09-27,1196596/22,66974941,200,100,20.37037,40.74074,Compra menor,0-10-1,ALMACENABLE,APOSITO ABSORBENTE S/ ADHESIVO-25
E99807,2022-09-27,1194712/22,178565.7,300,10,47.19,1415.7,Concurso,0-13-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808,2022-09-27,1195289/22,178567.1,30,10,62.595,187.785,Concurso,0-14-20,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E64543,2022-09-27,1194997/22,403770,15,5,12.1,36.3,Compra menor,0-15-15,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2022-09-27,1195285/22,403770,10,5,12.1,24.2,Compra menor,0-14-20,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64765,2015-10-27,838088/15,1385,1500,300,61.722222,308.61111,Compra menor,0-18-1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23
E65486,2015-10-27,838037/15,31100,650,10,6.677003,434.005195,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6
C26183,2016-10-27,988513/16,1494.00,350,350,169.4,169.4,Compra menor,0-13-1,ALMACENABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30
E64543,2016-10-27,988628/16,403770,15,5,12.1,36.3,Compra menor,0-10-127,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E65485,2017-10-27,808644/17,33115,300,5,6.599996,395.99976,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3
B41691,2020-10-27,1129968/20,400403,120,10,102.802,1233.624,Compra menor,0-10-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
B41691,2020-10-27,1129980/20,400403,50,10,102.802,514.01,Compra menor,0-4-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64750,2020-10-27,1130471/20,4630,600,50,13.749996,164.999952,Concurso,0-18-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20
E65509,2020-10-27,1130365/20,161445.2,110,10,53.68,590.48,Concurso,0-10-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3
E70130,2020-10-27,1130149/20,187662,50,50,119.9,119.9,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7
E78950,2020-10-27,1129936/20,TR101,12,12,77.88,77.88,Compra menor,0-12-135,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E78950,2020-10-27,1128390/20,TR101,24,12,77.88,155.76,Compra menor,0-12-101,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E64543,2020-10-27,1131097/20,403770,50,5,12.1,121.0,Compra menor,0-18-178,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
B41691,2021-10-27,1076331/21,400403,100,10,107.25,1072.5,Compra menor,0-10-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64751,2021-10-27,1077547/21,4628,2000,2000,198.000012,198.000012,Concurso,0-0-2,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
E64911,2021-10-27,1076522/21,20701,1200,300,766.128,3064.512,Concurso,0-13-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6
E64946,2021-10-27,1077266/21,34100,100,10,13.959,139.59,Concurso,0-0-2,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E64946,2021-10-27,1077557/21,34100,140,10,13.959,195.426,Concurso,0-4-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E65056,2021-10-27,1077266/21,33533,1008,3,0.989571,332.495856,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E65056,2021-10-27,1076475/21,33533,90,3,0.989571,29.68713,Concurso,0-4-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E66071,2021-10-27,1077310/21,420680,180,180,334.62,334.62,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E66071,2021-10-27,1076477/21,420680,140,10,18.59,260.26,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E67835,2021-10-27,1076852/21,66974941,200,100,20.37037,40.74074,Compra menor,0-10-1,ALMACENABLE,APOSITO ABSORBENTE S/ ADHESIVO-25
E85758,2021-10-27,1076476/21,33436,40,10,27.280155,109.12062,Concurso,0-10-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E64543,2021-10-27,1077468/21,403770,20,5,12.1,48.4,Compra menor,0-4-111,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
B40558,2022-10-27,1316856/22,400505,10,1,13.189,131.89,Compra menor,0-18-109,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
E64750,2022-10-27,1316605/22,1626W,200,200,66.0,66.0,Compra menor,0-13-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20
E64764,2022-10-27,1317295/22,37147,640,640,73.92,73.92,Compra menor,0-10-1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22
E64765,2022-10-27,1317287/22,0037167,1120,560,97.944,195.888,Compra menor,0-18-1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23
E64940,2022-10-27,1317176/22,291010,70,70,227.15154,227.15154,Concurso,0-0-2,ALMACENABLE,APOSITO MALLADO C/ SILICONA-0
E65056,2022-10-27,1317748/22,33533,150,3,0.989571,49.47855,Concurso,0-4-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E65056,2022-10-27,1316751/22,33533,234,3,0.989571,77.186538,Concurso,0-18-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E66071,2022-10-27,1316807/22,420680,570,10,18.59,1059.63,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E66071,2022-10-27,1318767/22,420680,2000,10,18.59,3718.0,Concurso,0-13-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E73753,2022-10-27,1317361/22,MAP190,190,10,57.199643,1086.793217,Concurso,0-18-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4
E78950,2022-10-27,1316858/22,423289,12,12,77.88,77.88,Compra menor,0-18-62,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E85758,2022-10-27,1316751/22,33436,40,10,27.280155,109.12062,Concurso,0-18-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99807,2022-10-27,1317502/22,178565.7,300,10,47.19,1415.7,Compra menor,0-13-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808,2022-10-27,1317256/22,178567.1,50,10,62.59,312.95,Compra menor,0-14-45,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2022-10-27,1317261/22,178567.1,10,10,62.59,62.59,Compra menor,0-14-36,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2022-10-27,1317270/22,178567.1,140,10,62.59,876.26,Compra menor,0-14-28,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2022-10-27,1317466/22,178567.1,30,10,62.59,187.77,Compra menor,0-14-42,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E64543,2022-10-27,1317271/22,403770,30,5,12.1,72.6,Compra menor,0-14-28,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E70130,2022-10-27,1316807/22,187662,65,5,11.99,155.87,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7
F43585,2022-10-27,1317876/22,M8275098/5,5,5,510.4,510.4,Compra menor,0-11-112,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35
F50071,2022-10-27,1316138/22,421554,5,5,114.95,114.95,Compra menor,0-11-113,TRANSITO,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26
E70130,2015-11-27,920568/15,187662,100,5,14.85,297.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7
B41691,2017-11-27,904660/17,400403,20,10,102.802,205.604,Compra menor,0-4-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
B41691,2017-11-27,908391/17,400403,60,10,102.802,616.812,Compra menor,0-18-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64750,2017-11-27,908368/17,1626W,600,200,61.6,184.8,Compra menor,0-4-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20
E64751,2017-11-27,908369/17,1624W,2400,400,44.0,264.0,Compra menor,0-10-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
E65056,2017-11-27,908447/17,33533,294,3,1.8513,181.4274,Compra menor,0-18-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E65159,2017-11-27,908718/17,281 421,7000,1000,10.461204,73.228428,Compra menor,0-10-1,ALMACENABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19
E66071,2017-11-27,908546/17,420680,160,10,20.9,334.4,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E73753,2017-11-27,905371/17,MAP190,150,10,61.40211,921.03165,Concurso,0-18-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4
E64543,2017-11-27,909036/17,403770,5,5,12.1,12.1,Compra menor,0-11-113,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64761,2017-11-27,909110/17,265868.4,50,5,13.497,134.97,Compra menor,0-0-37,TRANSITO,APOSITO DE HIDROCOLOIDE C/ PLATA-2
E70130,2017-11-27,905257/17,187662,130,5,12.65,328.9,Concurso,0-18-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7
E64544,2018-11-27,1138220/18,420621,170,10,42.9,729.3,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64751,2018-11-27,1137867/18,1624W,1600,400,44.0,176.0,Compra menor,0-18-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
E64764,2019-11-27,1112883/19,37147,640,640,60.69888,60.69888,Concurso,0-10-1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22
E65056,2019-11-27,1112811/19,33533,207,3,1.28271,88.50699,Compra menor,0-18-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E66071,2019-11-27,1112824/19,420680,1000,10,20.9,2090.0,Compra menor,0-13-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E65485,2019-11-27,1112808/19,33115,250,5,6.599996,329.9998,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3
B40558,2020-11-27,1274060/20,400505,4,1,9.9,39.6,Compra menor,0-15-15,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
E64751,2020-11-27,1274948/20,4628,1700,100,9.900001,168.300017,Concurso,0-18-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
E64911,2020-11-27,1274762/20,20701,600,300,766.128,1532.256,Concurso,0-18-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6
E64932,2020-11-27,1274946/20,7311,200,40,30.822,154.11,Concurso,0-13-1,ALMACENABLE,HIDROGEL-37
E64983,2020-11-27,1274878/20,157027.7,400,10,15.345,613.8,Concurso,0-13-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E64983,2020-11-27,1274882/20,157027.7,170,10,15.345,260.865,Concurso,0-18-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E65007,2020-11-27,1275410/20,20415,100,50,215.325,430.65,Compra menor,0-10-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11
E65894,2020-11-27,1274882/20,157028.4,230,10,34.98,804.54,Concurso,0-18-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39
E66071,2020-11-27,1275413/20,420680,120,10,18.59,223.08,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E70130,2020-11-27,1274727/20,187662,300,50,119.9,719.4,Concurso,0-13-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7
E99807,2020-11-27,1274882/20,178565.7,50,10,47.19,235.95,Concurso,0-18-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E64663,2020-11-27,1274734/20,413568,220,5,26.399925,1161.5967,Concurso,0-18-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64663,2016-12-27,1220746/16,413568,400,100,539.0055,2156.022,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64751,2016-12-27,1221189/16,1624W,2800,400,44.0,308.0,Compra menor,0-18-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
E64543,2016-12-27,1222356/16,403770,10,5,12.1,24.2,Compra menor,0-11-189,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64750,2017-12-27,1011393/17,1626W,600,200,61.6,184.8,Compra menor,0-4-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20
E64946,2017-12-27,1011370/17,66800248,150,10,16.5,247.5,Concurso,0-10-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E64543,2017-12-27,1011564/17,403770,10,5,12.1,24.2,Compra menor,0-4-122,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64663,2017-12-27,1011379/17,413568,205,5,26.950275,1104.961275,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64898,2018-12-27,1235394/18,0037447,350,350,577.5,577.5,Concurso,0-11-73,TRANSITO,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21
E64898,2018-12-27,1235362/18,0037447,350,350,577.5,577.5,Concurso,0-6-95,TRANSITO,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21
E66071,2018-12-27,1236133/18,420680,140,10,20.9,292.6,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E69682,2018-12-27,1236182/18,166680.2,80,10,132.0,1056.0,Compra menor,0-10-1,ALMACENABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1
E78950,2018-12-27,1235439/18,TR101,12,12,77.88,77.88,Compra menor,0-12-135,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E64761,2018-12-27,1236679/18,265868.4,10,5,13.497,26.994,Compra menor,0-0-13,TRANSITO,APOSITO DE HIDROCOLOIDE C/ PLATA-2
E64932,2018-12-27,1236125/18,39001,40,5,5.24537,41.96296,Compra menor,0-4-1,ALMACENABLE,HIDROGEL-37
E64932,2018-12-27,1236128/18,39001,80,5,5.24537,83.92592,Compra menor,0-18-1,ALMACENABLE,HIDROGEL-37
E64932,2018-12-27,1236131/18,39001,500,5,5.24537,524.537,Compra menor,0-13-1,ALMACENABLE,HIDROGEL-37
E67462,2018-12-27,1237172/18,155486.4,10,5,32.78,65.56,Compra menor,0-11-153,,APOSITO DE HIDROCOLOIDE C/ PLATA-5
E64544,2019-12-27,1233401/19,420621,160,10,42.9,686.4,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64764,2019-12-27,1233960/19,37147,3840,640,60.69888,364.19328,Concurso,0-18-1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22
E65056,2019-12-27,1233930/19,33533,204,3,1.28271,87.22428,Compra menor,0-18-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E65486,2019-12-27,1233407/19,33110,610,10,5.3416,325.8376,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6
E66071,2019-12-27,1233401/19,420680,120,10,20.9,250.8,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
B41691,2021-12-27,1326732/21,400403,100,10,107.25,1072.5,Compra menor,0-18-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64983,2021-12-27,1327022/21,157027.7,160,160,245.52,245.52,Concurso,0-18-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E66071,2021-12-27,1327394/21,420680,410,10,18.59,762.19,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E99807,2021-12-27,1327013/21,178565.7,100,10,47.19,471.9,Concurso,0-10-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E64543,2021-12-27,1326052/21,403770,50,5,12.1,121.0,Compra menor,0-18-173,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2021-12-27,1325917/21,403770,50,5,12.1,121.0,Compra menor,0-18-178,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64544,2022-12-27,1582265/22,420621,120,10,42.349958,508.199496,Compra menor,0-7-3,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64663,2022-12-27,1582340/22,413568,400,100,527.9985,2111.994,Compra menor,0-13-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64911,2022-12-27,1580848/22,20701,600,300,766.128,1532.256,Concurso,0-18-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6
E65894,2022-12-27,1581104/22,157028.4,1000,10,34.98,3498.0,Compra menor,0-7-3,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39
E66071,2022-12-27,1582340/22,420680,1000,10,18.59,1859.0,Compra menor,0-13-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E99808,2022-12-27,1581070/22,178567.1,30,10,62.59,187.77,Compra menor,0-14-30,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2022-12-27,1578677/22,178567.1,50,10,62.59,312.95,Compra menor,0-14-31,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E64543,2022-12-27,1581077/22,403770,5,5,12.1,12.1,Compra menor,0-14-30,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2022-12-27,1578686/22,403770,15,5,12.1,36.3,Compra menor,0-14-28,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64983,2016-01-28,65493/16,157027.7,380,10,17.27,656.26,Compra menor,0-6-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E66071,2016-01-28,65329/16,420680,560,10,20.9,1170.4,Compra menor,0-13-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E73753,2016-01-28,61010/16,MAP190,180,10,63.8,1148.4,Compra menor,0-18-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4
E64750,2019-01-28,78370/19,1626W,600,200,61.6,184.8,Compra menor,0-4-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20
E64750,2019-01-28,77827/19,1626W,1000,200,61.6,308.0,Compra menor,0-10-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20
E64751,2019-01-28,77829/19,1624W,2000,400,44.0,220.0,Compra menor,0-18-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
E65159,2019-01-28,78250/19,281 421,5000,1000,10.461204,52.30602,Compra menor,0-18-1,ALMACENABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19
E67835,2019-01-28,78571/19,66974941,200,100,20.37037,40.74074,Compra menor,0-10-1,ALMACENABLE,APOSITO ABSORBENTE S/ ADHESIVO-25
E85769,2019-01-28,77969/19,33435,30,10,21.23,63.69,Compra menor,0-10-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13
E99807,2019-01-28,78270/19,178565.7,100,10,47.3,473.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808,2019-01-28,78835/19,178567.1,10,10,62.7,62.7,Compra menor,0-10-149,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E67462,2019-01-28,78800/19,155486.4,10,5,32.78,65.56,Compra menor,0-11-153,,APOSITO DE HIDROCOLOIDE C/ PLATA-5
B41691,2020-01-28,94251/20,400403,140,10,102.802,1439.228,Compra menor,0-18-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64911,2020-01-28,94383/20,20701,900,300,792.0,2376.0,Compra menor,0-18-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6
E64946,2020-01-28,95150/20,66800248,200,10,16.5,330.0,Concurso,0-18-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E67835,2020-01-28,95154/20,66974941,200,100,20.37037,40.74074,Compra menor,0-10-1,ALMACENABLE,APOSITO ABSORBENTE S/ ADHESIVO-25
F42922,2020-01-28,96314/20,409721,3,3,1211.408,1211.408,Compra menor,1-2-121,TRANSITO,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29
E64932,2020-01-28,94341/20,39001,90,5,5.24537,94.41666,Compra menor,0-18-1,ALMACENABLE,HIDROGEL-37
